date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:05:30	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:28%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/3-1-scaled-1.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/3-1-scaled-1.jpg	(from https://invitarte.me/demo-marlene-bruno)
22:05:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:29%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/3.55bruno-scaled-e1702671850720.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/3.55bruno-scaled-e1702671850720.jpg'	(from https://invitarte.me/demo-marlene-bruno)
22:05:31	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:30%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/3.55bruno-scaled-e1702671850720.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/3.55bruno-scaled-e1702671850720.jpg	(from https://invitarte.me/demo-marlene-bruno)
22:05:31	65353/65353	---M--	200	added ('OK')	image/png	etag:%226660b6b8-ff49%22	https://invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-12.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-12.png	(from https://invitarte.me/demo-marlene-bruno)
22:05:31	59194/59194	---M--	200	added ('OK')	image/png	etag:%226660b6b9-e73a%22	https://invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-5.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-5.png	(from https://invitarte.me/demo-marlene-bruno)
22:05:31	31742/31742	---M--	200	added ('OK')	image/png	etag:%226660b6ba-7bfe%22	https://invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-2.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-2.png	(from https://invitarte.me/demo-marlene-bruno)
22:05:32	38363/38363	---M--	200	added ('OK')	image/png	etag:%226660b6bb-95db%22	https://invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-6.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-6.png	(from https://invitarte.me/demo-marlene-bruno)
22:05:32	47212/47212	---M--	200	added ('OK')	image/png	etag:%226660b6bf-b86c%22	https://invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-10.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/icon-icono-boda-gordos-negros-10.png	(from https://invitarte.me/demo-marlene-bruno)
22:05:32	343911/343911	---M--	200	added ('OK')	image/jpeg	etag:%226660b6b1-53f67%22	https://invitarte.me/wp-content/uploads/2024/06/3.2-scaled-1.jpg	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/3.2-scaled-1.jpg	(from https://invitarte.me/demo-marlene-bruno)
22:05:33	192478/192478	---MCZ	200	added ('OK')	text/css	etag:W/%2268dd6ff4-2efde%22	https://invitarte.me/wp-content/uploads/elementor/css/post-35936.css?ver=1759342580	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/elementor/css/post-35936c994.css	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:33	4626109/4626109	---M--	200	added ('OK')	audio/mpeg	etag:%226660b6c2-4696bd%22	https://invitarte.me/wp-content/uploads/2024/06/Amanece.mp3	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/Amanece.mp3	(from https://invitarte.me/demo-marlene-bruno)
22:05:35	118816/118816	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Dec%202025%2004:05:33%20GMT	https://invitarte.me/wp-json/wp/v2/pages/35936	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/wp/v2/pages/35936.json	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:34%20GMT	https://invitarte.me/?p=35936	C:/Users/dell/Desktop/cc/invitarte.me/index179c.html	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:36	2463/2463	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Dec%202025%2004:05:34%20GMT	https://invitarte.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finvitarte.me%2Fdemo-constanza-oswaldo	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/oembed/1.0/embed5a4d.json	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:37	2673/2673	---MCZ	200	added ('OK')	text/xml	date:Fri,%2005%20Dec%202025%2004:05:36%20GMT	https://invitarte.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finvitarte.me%2Fdemo-constanza-oswaldo&format=xml	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/oembed/1.0/embed4a0b	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:37	39242/39242	---M--	200	added ('OK')	image/png	etag:%226660c2f7-994a%22	https://invitarte.me/wp-content/uploads/2024/06/suit-gris.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/suit-gris.png	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:37	169021/169021	---M--	200	added ('OK')	image/png	etag:%226668e45a-2943d%22	https://invitarte.me/wp-content/uploads/2024/06/Constanza-y-Oswaldo-dress-negro.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/Constanza-y-Oswaldo-dress-negro.png	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:37%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-4.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-4.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:39	203097/203097	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:37%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-4.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-4.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:38%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-5.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-5.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:40	203099/203099	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:39%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-5.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-5.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:39%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-6.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-6.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:41	203099/203099	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:40%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-6.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-6.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:41%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-7.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-7.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:43	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:41%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-7.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-7.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:42%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-8.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-8.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:44	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:43%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-8.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-8.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:43%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-9.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-9.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:45	203101/203101	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:44%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-9.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-9.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:45%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-10.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-10.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:47	203102/203102	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:45%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-10.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-10.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:46%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-1.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-1.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:48	203099/203099	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:47%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-1.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-1.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:47%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003327-2.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003327-2.jpg'	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:49	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:48%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003327-2.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003327-2.jpg	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:50	180/180	---MCZ	200	added ('OK')	text/css	etag:W/%2268dd5a08-b4%22	https://invitarte.me/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css?ver=3.27.7	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min7871.css	(from https://invitarte.me/demo-alejandra-jorge)
22:05:50	2871987/2871987	---M--	200	added ('OK')	audio/mpeg	etag:%226660c30c-2bd2b3%22	https://invitarte.me/wp-content/uploads/2024/06/Stand-By-Me-Ben-E-King-Acoustic-Cover.mp3	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/Stand-By-Me-Ben-E-King-Acoustic-Cover.mp3	(from https://invitarte.me/demo-constanza-oswaldo)
22:05:50	150664/150664	---MCZ	200	added ('OK')	text/css	etag:W/%2268dd700f-24c88%22	https://invitarte.me/wp-content/uploads/elementor/css/post-35894.css?ver=1759342607	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/elementor/css/post-35894b414.css	(from https://invitarte.me/demo-alejandra-jorge)
22:05:52	127893/127893	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Dec%202025%2004:05:51%20GMT	https://invitarte.me/wp-json/wp/v2/pages/35894	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/wp/v2/pages/35894.json	(from https://invitarte.me/demo-alejandra-jorge)
22:05:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:51%20GMT	https://invitarte.me/?p=35894	C:/Users/dell/Desktop/cc/invitarte.me/indexfd92.html	(from https://invitarte.me/demo-alejandra-jorge)
22:05:53	2452/2452	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Dec%202025%2004:05:52%20GMT	https://invitarte.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finvitarte.me%2Fdemo-alejandra-jorge	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/oembed/1.0/embed24c5.json	(from https://invitarte.me/demo-alejandra-jorge)
22:05:54	2662/2662	---MCZ	200	added ('OK')	text/xml	date:Fri,%2005%20Dec%202025%2004:05:53%20GMT	https://invitarte.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finvitarte.me%2Fdemo-alejandra-jorge&format=xml	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/oembed/1.0/embed5432	(from https://invitarte.me/demo-alejandra-jorge)
22:05:54	49589/49589	---M--	200	added ('OK')	image/png	etag:%22666374ba-c1b5%22	https://invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-1.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-1.png	(from https://invitarte.me/demo-alejandra-jorge)
22:05:55	65182/65182	---M--	200	added ('OK')	image/png	etag:%22666374bc-fe9e%22	https://invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-2.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-2.png	(from https://invitarte.me/demo-alejandra-jorge)
22:05:55	38819/38819	---M--	200	added ('OK')	image/png	etag:%226660c120-97a3%22	https://invitarte.me/wp-content/uploads/2024/06/Traje-suit.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/Traje-suit.png	(from https://invitarte.me/demo-alejandra-jorge)
22:05:55	68989/68989	---M--	200	added ('OK')	image/png	etag:%226660c121-10d7d%22	https://invitarte.me/wp-content/uploads/2024/06/vestido-largo-636x1024.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/vestido-largo-636x1024.png	(from https://invitarte.me/demo-alejandra-jorge)
22:05:55	87141/87141	---M--	200	added ('OK')	image/png	etag:%22666374b1-15465%22	https://invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-5.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-5.png	(from https://invitarte.me/demo-alejandra-jorge)
22:05:56	79137/79137	---M--	200	added ('OK')	image/png	etag:%22666374b2-13521%22	https://invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-6.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-6.png	(from https://invitarte.me/demo-alejandra-jorge)
22:05:56	69151/69151	---M--	200	added ('OK')	image/png	etag:%22666374b4-10e1f%22	https://invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-7.png	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/fam-2-Iconos-blancos-7.png	(from https://invitarte.me/demo-alejandra-jorge)
22:05:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:55%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003387-1.jpeg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003387-1.jpeg'	(from https://invitarte.me/demo-alejandra-jorge)
22:05:58	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:56%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003387-1.jpeg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003387-1.jpeg	(from https://invitarte.me/demo-alejandra-jorge)
22:05:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:57%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003387-portada-scaled-1.jpeg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003387-portada-scaled-1.jpeg'	(from https://invitarte.me/demo-alejandra-jorge)
22:05:59	203102/203102	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:57%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003387-portada-scaled-1.jpeg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003387-portada-scaled-1.jpeg	(from https://invitarte.me/demo-alejandra-jorge)
22:05:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:58%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003387-3.jpeg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003387-3.jpeg'	(from https://invitarte.me/demo-alejandra-jorge)
22:06:00	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:05:59%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003387-3.jpeg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003387-3.jpeg	(from https://invitarte.me/demo-alejandra-jorge)
22:06:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:05:59%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003387-4.jpeg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003387-4.jpeg'	(from https://invitarte.me/demo-alejandra-jorge)
22:06:01	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:06:00%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003387-4.jpeg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003387-4.jpeg	(from https://invitarte.me/demo-alejandra-jorge)
22:06:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:06:01%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003387-7.jpeg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003387-7.jpeg'	(from https://invitarte.me/demo-alejandra-jorge)
22:06:02	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:06:01%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003387-7.jpeg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003387-7.jpeg	(from https://invitarte.me/demo-alejandra-jorge)
22:06:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:06:02%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003387-9.jpeg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003387-9.jpeg'	(from https://invitarte.me/demo-alejandra-jorge)
22:06:04	203100/203100	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:06:02%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003387-9.jpeg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003387-9.jpeg	(from https://invitarte.me/demo-alejandra-jorge)
22:06:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:06:03%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/003387-10.jpeg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/003387-10.jpeg'	(from https://invitarte.me/demo-alejandra-jorge)
22:06:05	203102/203102	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:06:04%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/003387-10.jpeg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/003387-10.jpeg	(from https://invitarte.me/demo-alejandra-jorge)
22:06:06	4120452/4120452	---M--	200	added ('OK')	audio/mpeg	etag:%22678eb000-3edf84%22	https://invitarte.me/wp-content/uploads/2025/01/004834-musica.mp3	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2025/01/004834-musica.mp3	(from https://invitarte.me/demo-alejandra-jorge)
22:06:06	150216/150216	---MCZ	200	added ('OK')	text/css	etag:W/%2268dd703c-24ac8%22	https://invitarte.me/wp-content/uploads/elementor/css/post-35558.css?ver=1759342652	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/elementor/css/post-3555822f2.css	(from https://invitarte.me/demo-grecia-jonathan)
22:06:08	111273/111273	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Dec%202025%2004:06:07%20GMT	https://invitarte.me/wp-json/wp/v2/pages/35558	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/wp/v2/pages/35558.json	(from https://invitarte.me/demo-grecia-jonathan)
22:06:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:06:07%20GMT	https://invitarte.me/?p=35558	C:/Users/dell/Desktop/cc/invitarte.me/index118e.html	(from https://invitarte.me/demo-grecia-jonathan)
22:06:10	2469/2469	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Dec%202025%2004:06:08%20GMT	https://invitarte.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finvitarte.me%2Fdemo-grecia-jonathan	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/oembed/1.0/embed73c1.json	(from https://invitarte.me/demo-grecia-jonathan)
22:06:11	2679/2679	---MCZ	200	added ('OK')	text/xml	date:Fri,%2005%20Dec%202025%2004:06:10%20GMT	https://invitarte.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finvitarte.me%2Fdemo-grecia-jonathan&format=xml	C:/Users/dell/Desktop/cc/invitarte.me/wp-json/oembed/1.0/embed82be	(from https://invitarte.me/demo-grecia-jonathan)
22:06:11	287723/287723	---M--	200	added ('OK')	image/jpeg	etag:%22665f7e74-463eb%22	https://invitarte.me/wp-content/uploads/2024/06/N-12-scaled-1-scaled-1.jpg	C:/Users/dell/Desktop/cc/invitarte.me/wp-content/uploads/2024/06/N-12-scaled-1-scaled-1.jpg	(from https://invitarte.me/demo-grecia-jonathan)
22:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:06:10%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/N-145-scaled-1-scaled-1.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/N-145-scaled-1-scaled-1.jpg'	(from https://invitarte.me/demo-grecia-jonathan)
22:06:12	203102/203102	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:06:11%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/N-145-scaled-1-scaled-1.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/N-145-scaled-1-scaled-1.jpg	(from https://invitarte.me/demo-grecia-jonathan)
22:06:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:06:11%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/N-33-scaled-1-scaled-1.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/N-33-scaled-1-scaled-1.jpg'	(from https://invitarte.me/demo-grecia-jonathan)
22:06:14	203102/203102	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:06:12%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/N-33-scaled-1-scaled-1.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/N-33-scaled-1-scaled-1.jpg	(from https://invitarte.me/demo-grecia-jonathan)
22:06:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Dec%202025%2004:06:13%20GMT	https://invitarte.me/'https://invitarte.me/wp-content/uploads/2024/06/N-149-scaled-1-scaled-1.jpg'	C:/Users/dell/Desktop/cc/invitarte.me/'https_/invitarte.me/wp-content/uploads/2024/06/N-149-scaled-1-scaled-1.jpg'	(from https://invitarte.me/demo-grecia-jonathan)
22:06:15	203099/203099	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Dec%202025%2004:06:14%20GMT	https://invitarte.me/https:/invitarte.me/wp-content/uploads/2024/06/N-149-scaled-1-scaled-1.jpg	C:/Users/dell/Desktop/cc/invitarte.me/https_/invitarte.me/wp-content/uploads/2024/06/N-149-scaled-1-scaled-1.jpg	(from https://invitarte.me/demo-grecia-jonathan)
